age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
18,4,10,4,8,3,4,0,25,39,0
27,5,9,5,1,1,4,1,38,39,0
32,4,9,0,8,4,4,0,35,39,0
51,2,9,4,8,1,2,1,40,39,0
38,4,11,0,1,4,2,0,40,39,0
41,2,10,2,14,5,4,0,25,39,0
26,4,10,2,3,0,4,1,40,39,0
38,6,11,0,4,4,4,1,35,39,0
54,4,5,2,4,0,4,1,45,39,1
30,4,13,4,10,1,4,0,60,28,0
31,4,10,6,4,4,4,0,30,39,0
26,7,13,4,10,1,4,1,40,39,0
75,6,16,2,10,0,4,1,3,39,0
29,4,14,4,14,3,2,1,40,39,0
61,4,9,2,4,0,4,1,50,39,1
24,4,10,5,12,4,4,0,45,39,0
22,0,8,4,0,1,4,1,30,39,0
34,4,12,4,10,1,4,1,40,39,0
42,4,10,0,3,3,4,1,40,39,0
24,4,7,4,3,1,4,1,40,39,0
42,6,12,2,12,0,4,1,40,0,0
27,1,9,4,3,1,2,1,40,39,0
39,2,13,2,10,5,4,0,50,39,1
20,4,9,4,6,3,4,1,40,39,0
51,4,7,4,8,1,2,0,40,39,0
68,4,13,2,12,0,4,1,30,39,0
28,1,9,4,7,3,4,1,48,39,0
43,4,9,0,13,1,4,0,40,39,0
35,4,10,3,3,1,4,1,40,39,0
44,4,9,0,1,4,2,0,40,39,0
41,4,13,4,6,1,4,1,40,39,0
44,4,9,2,13,0,4,1,45,39,1
20,4,9,2,1,2,4,0,40,39,0
46,4,9,2,3,0,4,1,75,39,1
27,6,12,2,14,0,4,1,70,39,1
32,4,10,4,8,1,4,1,50,39,0
46,4,10,0,12,1,4,1,50,39,0
26,4,9,4,8,1,4,1,24,39,0
20,4,10,4,1,3,1,0,40,40,0
36,4,9,2,5,5,4,0,40,39,0
49,4,13,2,4,0,4,1,40,39,1
32,4,9,2,4,0,4,1,55,39,1
32,4,13,2,10,0,4,1,50,39,1
49,4,13,2,3,0,4,1,40,39,1
36,4,9,4,14,1,4,1,45,39,0
22,4,10,4,8,2,4,1,25,39,0
52,1,9,0,1,1,4,0,40,39,0
42,4,9,2,4,0,4,1,50,39,1
22,0,10,4,0,3,4,1,40,39,0
72,4,9,6,8,4,4,0,16,39,0
30,2,13,5,10,1,4,0,40,39,0
44,4,10,2,6,0,4,1,40,39,0
23,4,13,4,12,1,4,0,45,39,0
22,4,10,4,12,3,4,1,20,39,0
59,4,13,5,1,4,4,1,60,39,0
46,4,9,0,10,4,4,0,40,39,0
30,4,11,2,6,0,4,1,40,26,0
64,1,4,6,8,4,4,0,30,33,0
31,4,10,2,12,5,2,0,40,39,0
64,4,9,2,8,0,4,1,20,39,0
45,4,9,4,7,3,4,0,40,39,0
59,4,9,2,7,0,4,1,40,39,1
32,4,9,4,1,2,2,0,40,23,0
43,4,13,2,7,0,0,1,40,39,0
66,0,6,0,0,1,4,0,20,39,0
23,4,10,4,12,1,4,1,45,39,0
49,6,9,2,3,0,4,1,40,39,0
32,4,8,2,7,0,4,1,40,26,0
49,4,11,4,4,4,4,0,40,39,0
33,4,10,0,10,1,4,1,40,39,0
28,4,15,4,10,1,4,0,85,39,0
47,4,9,2,12,0,2,1,40,39,0
41,4,9,4,8,3,4,1,40,39,0
34,2,14,2,4,0,4,1,40,39,1
25,4,9,4,8,1,4,0,35,39,0
20,0,10,4,0,3,4,0,40,39,0
21,4,10,4,12,1,4,0,15,39,0
25,4,9,4,5,4,4,1,30,0,0
46,4,5,2,8,0,4,1,40,39,0
37,4,2,2,3,0,1,1,40,1,0
41,4,10,2,3,0,4,1,56,39,1
44,4,9,4,1,3,4,1,50,39,0
30,4,9,2,13,0,4,1,40,39,1
54,4,10,2,7,0,4,1,40,39,0
35,6,9,2,5,0,4,1,99,39,0
58,0,9,6,0,1,4,0,12,39,0
21,4,10,4,13,3,4,0,25,7,0
35,6,14,2,12,0,4,1,40,39,1
35,4,15,2,10,0,4,1,80,39,1
19,4,10,4,3,3,4,1,20,39,0
48,4,9,0,4,1,4,0,40,39,0
56,0,10,2,0,0,4,1,40,27,0
65,6,10,6,3,1,4,0,35,39,0
40,4,13,5,1,4,2,1,35,39,0
26,4,9,4,1,1,4,0,40,39,0
45,4,10,2,4,0,4,1,40,39,0
26,4,10,4,3,3,4,1,40,39,0
32,4,9,2,1,0,4,1,40,39,0
35,4,13,0,4,1,4,1,50,39,1
22,6,10,4,3,1,4,1,48,39,0
37,4,11,5,10,3,4,0,38,39,0
25,4,13,4,3,1,4,1,40,26,0
64,4,2,2,14,0,4,1,53,0,0
46,4,11,2,4,0,4,1,48,39,1
30,4,9,4,6,3,4,1,27,39,0
63,4,12,0,4,1,4,1,40,39,1
51,2,9,2,11,0,4,1,40,39,1
68,6,4,2,4,0,4,1,16,39,0
36,4,16,2,10,0,4,1,50,2,0
28,5,10,4,4,1,4,1,50,39,0
41,2,10,2,12,0,4,1,40,39,0
47,4,10,2,10,0,4,1,40,39,0
22,4,10,4,8,4,2,0,30,39,0
33,0,13,4,0,3,1,1,80,30,0
34,5,15,2,10,0,4,1,40,39,1
46,1,13,2,10,0,4,1,40,39,1
28,4,10,3,1,3,4,0,40,39,0
36,4,9,2,3,0,4,1,52,39,1
18,4,10,4,12,3,4,0,20,39,0
33,2,14,2,10,0,4,1,50,39,1
51,4,9,2,14,0,4,1,60,39,1
56,6,9,2,4,0,4,1,35,39,0
54,4,9,4,1,4,4,0,40,39,0
29,4,9,4,4,4,2,0,40,39,0
40,4,10,0,6,1,0,0,84,39,0
53,4,14,2,4,0,4,1,65,39,1
22,4,9,4,6,3,4,1,35,39,0
33,4,9,2,7,0,4,1,40,39,1
28,4,9,0,14,1,4,1,50,39,0
63,4,10,2,10,5,4,0,12,39,0
53,1,16,2,10,0,4,1,60,11,1
37,4,6,2,3,0,4,1,50,39,0
50,1,10,0,4,4,4,1,40,39,0
22,4,9,4,3,3,4,1,40,39,0
40,1,12,4,1,1,4,0,40,39,0
22,4,13,4,10,1,4,0,40,39,1
21,4,10,4,10,3,4,1,40,39,0
25,4,12,2,6,0,2,1,40,23,0
20,4,10,4,3,1,4,0,40,39,0
43,1,9,2,14,0,4,1,40,39,0
29,4,11,4,4,4,4,0,50,39,0
32,4,13,2,12,0,4,1,40,39,1
42,4,14,2,12,0,4,1,50,39,1
33,4,9,2,7,0,1,1,40,35,0
27,4,10,2,4,5,4,0,40,39,1
22,0,10,4,0,3,4,0,40,20,0
29,4,10,2,7,0,4,1,38,39,0
29,4,9,2,14,0,4,1,40,39,0
20,4,10,4,4,3,4,0,20,39,0
35,4,6,4,1,3,4,1,40,39,0
31,6,13,2,10,0,4,1,50,33,1
33,4,9,4,3,1,4,1,50,39,0
67,4,10,2,4,0,4,1,40,39,0
46,4,10,2,10,0,4,1,10,39,0
45,4,5,2,7,5,4,0,40,39,1
17,2,7,4,12,3,4,1,20,39,0
35,4,13,2,4,0,4,1,70,39,1
48,6,13,3,4,1,2,1,40,23,1
49,4,9,0,7,1,2,0,40,39,0
20,4,10,4,12,2,4,0,40,39,0
27,4,9,2,7,0,4,1,46,2,0
64,4,10,2,3,0,4,1,20,39,0
53,1,10,5,3,1,2,1,40,39,0
52,4,9,0,1,1,4,0,40,39,0
29,4,9,2,3,0,4,1,55,39,0
32,5,9,2,3,0,4,1,40,39,1
48,6,13,2,10,5,4,0,20,39,1
30,4,10,4,3,2,4,1,40,26,0
34,4,9,2,8,0,4,1,20,39,0
19,0,10,4,0,3,4,1,50,39,0
39,4,9,4,10,1,4,1,50,39,0
28,4,7,4,6,2,4,1,40,39,0
17,4,8,4,12,1,4,0,10,0,0
54,4,13,4,10,1,4,0,50,39,0
24,4,10,4,12,3,4,1,40,39,0
25,4,9,4,4,3,4,0,40,39,0
25,4,7,0,8,4,4,0,12,39,0
48,2,10,2,4,5,4,0,40,39,1
24,4,13,4,12,3,4,0,40,39,0
31,4,10,2,12,0,1,1,50,36,0
47,4,10,2,3,0,4,1,40,39,1
45,4,13,2,4,0,4,1,40,0,1
19,4,10,4,1,3,4,0,25,39,0
52,5,10,2,12,0,4,1,50,39,1
52,4,9,2,1,0,4,1,40,39,0
19,0,9,4,0,2,1,0,12,35,0
60,4,9,2,14,0,4,1,28,39,0
43,4,14,2,10,0,4,1,50,39,1
24,4,12,0,8,3,4,0,30,39,0
20,0,10,4,0,3,4,0,40,39,0
51,4,9,4,1,1,4,0,40,39,0
38,6,5,0,3,1,4,1,40,39,0
21,4,10,4,1,3,4,0,10,39,0
40,5,9,2,1,0,4,1,50,39,1
54,4,10,6,4,4,4,0,40,39,0
35,4,13,4,8,2,4,1,50,39,0
52,4,7,5,7,4,2,1,40,39,0
53,4,9,2,4,0,4,1,40,39,1
56,0,10,6,0,1,2,0,40,39,0
35,4,9,0,3,4,2,1,40,39,0
43,6,10,0,12,4,4,0,42,39,0
29,4,13,2,3,0,4,1,40,2,0
29,4,9,2,14,0,0,1,65,39,0
27,4,9,4,8,1,4,0,40,39,0
58,4,13,2,1,0,4,1,40,26,0
64,4,9,2,6,0,4,1,18,39,0
53,4,9,2,1,5,2,0,32,39,0
21,4,9,4,1,1,4,0,30,39,0
40,6,12,0,4,1,4,1,30,39,0
52,7,16,2,10,0,4,1,40,20,1
38,4,11,4,13,1,4,1,50,39,0
40,0,10,0,0,1,4,0,30,39,0
39,4,9,2,4,0,4,1,40,39,0
56,0,14,4,0,1,4,0,50,39,1
68,4,16,2,10,0,4,1,55,39,1
24,4,9,4,12,1,4,1,38,39,0
40,5,15,2,10,0,4,1,50,39,1
43,5,15,2,10,0,2,1,99,39,1
38,4,13,4,4,1,4,0,70,39,0
45,4,9,2,12,0,4,1,40,39,1
18,4,7,4,7,3,4,1,55,39,0
57,2,14,2,4,0,4,1,50,39,1
49,4,9,5,8,1,2,0,35,39,0
25,4,10,4,4,3,4,0,40,41,0
52,1,10,0,1,1,4,1,40,39,0
56,4,6,0,3,1,4,1,56,39,0
26,5,10,4,12,1,4,1,48,39,0
19,4,9,4,3,1,4,0,40,39,0
25,5,13,4,1,3,1,0,40,39,0
25,4,9,2,1,5,4,0,30,39,0
21,4,9,4,12,2,4,1,45,39,0
48,6,4,2,3,0,4,1,40,22,0
33,7,14,2,10,0,4,1,60,2,0
31,7,9,0,11,3,3,1,40,39,0
26,6,9,0,5,4,4,1,65,39,0
37,7,13,4,10,1,4,1,38,39,0
29,0,10,0,0,4,4,0,30,39,0
20,4,10,4,8,3,4,1,20,39,0
28,4,10,2,12,0,3,1,60,0,0
49,4,9,6,1,4,4,0,20,39,0
73,0,6,4,0,1,4,1,4,39,0
49,4,14,2,4,0,4,1,40,39,1
51,4,10,2,10,5,4,0,40,39,1
40,4,10,2,12,0,4,1,40,39,0
24,4,11,4,7,3,4,0,40,39,0
18,4,8,4,12,3,4,1,24,39,0
41,4,6,2,14,0,2,1,40,39,1
46,4,9,2,1,0,4,1,40,39,1
46,4,9,2,1,5,4,0,40,39,0
64,4,6,2,14,0,4,1,40,39,1
50,6,15,2,10,0,4,1,40,39,1
53,7,14,2,10,0,4,1,36,39,1
21,4,9,4,3,1,4,1,40,39,0
22,7,10,2,8,0,4,1,25,39,0
37,4,13,0,4,4,4,0,45,39,1
39,1,15,4,10,1,4,1,55,39,1
30,4,13,2,12,0,1,1,40,19,0
25,4,13,4,10,1,4,1,40,39,0
26,4,10,4,4,4,2,0,40,39,0
43,4,13,4,12,1,4,1,50,39,0
59,4,9,6,1,4,4,0,60,39,0
27,4,9,3,1,4,4,0,40,23,0
55,4,6,2,3,0,2,1,40,39,1
20,4,10,4,8,3,4,1,12,2,0
25,4,11,4,10,1,4,0,36,2,0
28,4,12,5,8,1,4,1,40,39,0
29,4,13,4,12,1,4,1,50,39,0
60,4,7,2,12,0,4,1,40,39,1
37,2,13,2,10,5,4,0,50,39,1
25,4,7,0,12,3,4,0,40,39,0
27,4,10,2,3,0,4,1,60,39,0
50,7,13,2,4,0,4,1,40,39,1
41,6,10,2,5,0,4,1,70,39,0
46,4,4,2,3,0,4,1,47,39,0
35,4,11,0,8,4,2,0,40,39,0
21,0,10,4,0,3,4,1,40,39,0
35,0,7,5,0,1,4,0,60,39,0
40,4,9,4,6,1,2,1,40,39,0
49,4,13,2,4,0,4,1,40,39,1
29,4,13,4,10,1,4,0,50,39,0
43,2,13,0,10,4,4,0,40,39,0
39,4,12,4,14,1,2,1,60,39,0
35,4,9,4,6,3,4,1,60,39,0
52,4,10,2,7,0,4,1,40,39,0
25,4,10,4,6,1,2,1,40,28,0
20,5,9,4,7,3,4,0,30,39,0
46,4,10,0,8,4,4,0,10,0,0
24,4,13,4,4,1,4,1,40,39,0
29,4,13,2,3,2,1,1,30,19,0
21,4,10,4,8,3,4,1,40,39,0
37,1,13,0,4,2,4,0,50,39,0
43,1,9,4,1,3,4,1,40,39,0
19,4,9,4,1,1,4,0,26,39,0
47,4,9,2,12,0,4,1,45,39,0
61,4,9,2,14,0,4,1,45,39,1
21,0,12,4,0,1,4,1,55,39,0
35,4,9,2,8,0,4,1,60,39,0
60,4,6,2,6,0,2,1,40,39,0
27,4,10,4,1,1,4,0,40,39,0
57,2,13,2,10,0,1,1,35,19,0
56,4,2,2,3,0,4,1,40,39,0
27,4,9,4,4,1,4,0,40,39,0
47,4,4,2,7,5,2,0,35,39,0
19,4,9,4,8,1,4,1,30,39,0
28,6,8,0,8,4,4,0,30,39,0
43,4,6,2,1,0,4,1,40,39,0
63,2,10,0,4,1,4,0,35,39,0
22,0,10,4,0,3,4,1,40,39,0
25,4,9,0,6,3,1,0,40,30,0
35,6,9,4,7,3,4,1,40,39,1
20,4,9,4,6,3,4,0,40,39,0
48,4,6,2,12,0,4,1,70,39,0
30,2,13,4,10,1,2,0,40,11,0
31,4,13,2,10,0,4,1,40,39,1
20,4,9,4,12,3,1,0,24,30,0
57,7,14,2,10,0,4,1,50,39,1
41,4,11,2,1,5,4,0,44,39,1
33,4,9,0,1,2,4,0,40,39,0
27,4,11,2,5,0,4,1,40,39,0
34,4,9,2,5,0,4,1,60,39,1
22,4,6,4,3,1,4,1,30,39,0
50,4,12,2,4,5,2,0,40,39,1
40,6,13,2,10,0,4,1,45,39,1
37,4,9,2,3,0,4,1,51,39,0
40,0,12,0,0,1,4,1,40,39,0
53,4,14,2,4,0,4,1,55,39,1
38,6,10,2,7,0,4,1,40,39,1
25,7,9,4,10,1,4,1,40,39,0
51,4,9,2,3,0,2,1,40,39,0
22,0,8,4,0,3,2,1,40,39,0
18,4,10,4,8,3,4,1,16,39,0
41,4,7,2,6,0,4,1,40,39,1
33,4,9,4,1,4,4,0,40,39,0
33,4,13,4,12,1,4,0,40,39,0
67,7,10,2,14,0,4,1,40,39,0
47,6,9,2,4,0,4,1,50,39,1
24,4,10,4,7,1,4,1,40,39,0
32,2,4,2,8,0,4,1,40,39,0
29,4,9,4,8,4,4,0,40,26,0
25,4,11,4,12,1,4,1,45,39,0
33,4,10,0,1,1,4,0,40,39,0
55,4,13,2,3,0,4,1,40,39,0
31,4,10,2,12,0,4,1,40,39,1
32,2,14,2,10,0,4,1,50,39,0
18,4,9,4,11,3,4,1,3,39,0
36,4,9,0,1,4,4,0,50,39,0
58,4,9,6,1,1,4,0,27,39,0
34,4,14,2,4,0,4,1,50,39,1
19,4,7,4,6,1,4,1,40,39,0
21,4,9,4,1,4,2,0,40,39,0
36,5,9,4,5,1,4,1,50,39,0
37,4,13,2,10,5,2,0,40,39,1
43,4,9,2,7,5,2,0,21,38,0
52,7,13,2,11,0,4,1,40,39,0
48,4,11,0,8,1,4,0,40,0,0
43,4,10,0,10,4,4,0,38,39,0
22,4,9,4,8,3,4,1,40,39,0
57,4,3,0,14,4,4,1,40,39,0
37,4,12,4,1,1,4,0,40,39,0
39,4,10,0,12,4,1,0,38,39,0
54,4,10,2,12,0,4,1,40,39,1
27,4,12,4,8,1,4,1,40,39,0
21,4,9,4,1,1,4,0,35,39,0
65,4,10,5,1,1,4,0,38,39,0
30,4,10,2,8,5,4,0,40,39,0
22,4,5,4,7,1,4,0,40,39,0
26,4,13,2,12,0,4,1,50,39,0
25,4,7,5,3,3,4,1,40,39,0
35,0,11,2,0,5,4,0,40,39,1
47,4,11,2,4,0,4,1,50,39,1
23,4,12,4,8,3,4,1,60,39,0
42,4,9,2,12,0,2,1,40,39,1
39,6,10,4,3,1,1,1,30,39,0
55,4,16,2,4,0,4,1,60,39,1
24,7,14,3,10,1,1,0,10,3,0
46,5,13,2,7,0,4,1,40,0,1
53,4,9,2,3,0,4,1,40,39,1
44,4,7,5,8,4,2,0,60,39,0
40,4,9,5,14,4,2,0,40,39,0
48,4,10,2,3,0,4,1,40,39,1
26,4,11,5,1,4,4,0,35,39,0
22,4,9,4,12,3,4,0,40,39,0
35,0,9,2,0,5,4,0,12,39,0
20,0,10,4,0,4,4,0,20,39,0
43,4,9,0,4,1,4,0,40,39,0
37,2,9,2,8,5,4,0,25,39,0
30,4,9,2,3,0,1,1,40,25,0
41,4,9,2,12,0,0,1,50,39,0
38,4,15,2,10,0,4,1,60,39,1
77,0,5,2,0,0,2,1,40,39,0
42,6,9,2,5,0,4,1,50,39,0
20,4,9,4,14,3,2,1,40,39,0
36,4,13,0,1,1,4,0,40,39,0
32,1,11,4,10,2,1,1,40,39,0
27,4,13,2,4,0,4,1,40,39,1
25,7,10,0,11,2,4,1,45,39,0
40,4,14,4,4,1,4,1,40,39,0
18,0,7,4,0,3,4,1,25,39,0
49,4,13,2,4,0,4,1,45,39,1
17,4,7,4,8,3,4,0,16,39,0
29,4,9,4,12,4,4,0,40,39,0
47,4,15,2,10,0,1,1,55,36,1
24,6,10,5,6,3,4,1,45,39,0
58,0,4,2,0,0,4,1,24,39,0
29,4,9,4,3,1,4,1,40,39,0
45,4,10,2,1,5,4,0,24,2,1
30,4,8,2,3,0,4,1,50,39,0
19,4,10,4,1,3,4,1,20,39,0
59,4,6,2,14,0,4,1,40,39,1
47,4,4,3,8,4,4,0,30,39,0
41,4,10,2,13,0,2,1,40,39,0
28,4,12,4,10,3,4,1,40,10,0
46,4,12,2,3,0,4,1,40,39,1
40,6,10,2,3,0,4,1,60,39,0
66,7,6,0,8,1,2,0,40,39,0
30,2,13,4,10,1,2,1,45,0,1
44,6,10,4,3,3,4,1,12,39,0
58,6,9,2,4,0,4,1,60,39,1
21,4,4,4,8,2,4,1,48,26,0
59,4,5,6,8,4,2,0,40,39,0
35,2,10,2,8,0,4,1,40,39,0
45,4,5,2,1,0,2,1,40,39,1
30,4,9,2,14,0,4,1,40,39,0
33,4,9,4,6,1,2,1,40,23,0
26,4,10,4,12,1,4,0,15,39,0
48,4,10,5,12,4,2,0,35,39,0
31,4,9,4,12,3,1,0,40,39,0
36,4,9,2,4,0,4,1,45,39,0
48,4,9,0,10,4,4,0,38,39,0
30,4,9,2,3,0,4,1,40,39,0
33,4,9,2,6,0,4,1,50,39,1
19,0,5,4,0,1,4,0,25,39,0
37,2,12,2,10,5,2,0,40,0,1
53,4,13,2,4,0,4,1,45,39,1
18,4,10,4,8,3,4,0,40,0,0
38,4,10,2,14,0,4,1,50,39,1
34,4,10,4,8,1,4,1,50,39,0
45,4,13,2,12,0,4,1,52,39,1
33,2,11,2,10,0,4,1,60,39,0
35,4,11,2,3,5,4,0,44,39,0
22,4,9,4,6,3,2,1,40,39,0
35,4,9,0,8,4,4,0,30,39,0
45,4,9,2,10,0,0,1,8,39,0
17,4,7,4,5,3,4,1,45,39,0
50,4,9,2,4,0,4,1,45,39,0
38,2,13,2,10,0,4,1,50,39,1
33,4,10,2,3,0,4,1,50,39,1
46,4,9,2,12,0,4,1,35,0,0
25,4,13,4,12,1,4,0,50,39,0
64,4,9,2,3,0,4,1,40,39,0
62,6,10,2,4,0,4,1,10,39,0
32,4,9,2,13,0,4,1,60,39,1
17,4,7,4,12,3,4,1,20,39,0
61,4,9,2,3,0,4,1,55,39,0
40,7,16,4,10,1,2,0,40,39,0
21,4,9,4,4,2,4,0,40,39,0
39,4,13,2,4,0,4,1,50,39,1
35,6,10,2,4,0,4,1,45,39,0
29,4,11,2,10,0,4,1,40,39,0
27,1,12,4,14,1,2,1,40,39,0
20,4,12,4,1,1,4,0,40,39,0
34,0,10,2,0,5,4,0,20,39,1
51,2,14,4,10,3,4,1,40,39,0
45,4,9,5,7,4,2,0,15,39,0
20,0,10,4,0,3,4,0,40,39,0
31,4,10,2,3,0,4,1,40,39,0
29,4,9,4,13,3,2,1,40,39,0
56,4,13,2,1,0,4,1,30,2,0
55,6,10,0,13,1,4,0,12,39,1
26,4,10,4,13,3,4,1,20,39,0
46,4,10,2,3,0,4,1,45,39,1
32,2,9,2,8,0,4,1,40,39,0
28,4,9,2,12,0,4,1,40,39,0
27,4,4,4,8,2,4,1,35,13,0
23,4,5,3,3,1,4,1,40,26,0
59,4,6,2,3,0,4,1,40,39,0
26,4,8,4,3,2,3,1,48,13,0
36,4,6,4,6,1,4,1,40,39,0
18,4,9,4,12,3,4,0,15,39,0
33,4,5,0,6,1,4,1,70,39,0
60,6,11,2,14,5,4,0,15,11,1
40,4,9,0,7,4,4,0,48,26,0
48,4,9,2,5,0,4,1,43,39,0
27,6,6,2,3,0,4,1,48,39,0
19,4,10,4,8,3,4,1,20,39,0
38,4,13,2,10,0,4,1,50,39,1
26,4,10,0,3,1,4,1,43,39,0
45,1,11,2,11,0,4,1,40,39,0
20,4,10,4,1,3,4,0,20,39,0
32,1,9,0,3,4,4,1,40,39,0
22,4,10,4,6,3,4,0,13,39,0
22,4,9,4,1,1,4,1,40,39,0
38,7,9,4,8,4,2,0,38,39,0
34,4,9,2,3,0,4,1,50,39,1
46,4,2,6,8,4,3,0,30,26,0
39,4,13,0,4,1,4,0,25,39,0
79,6,9,6,8,1,4,0,24,39,0
60,0,13,2,0,0,4,1,8,39,1
24,4,9,4,12,3,4,1,40,6,0
31,4,10,2,3,0,4,1,65,39,0
37,6,13,2,12,0,1,1,77,40,0
23,4,9,4,3,2,4,1,40,39,0
31,4,10,2,14,0,4,1,45,8,0
29,4,13,2,10,0,4,1,40,39,1
22,7,13,4,10,3,4,0,43,39,0
69,0,10,6,0,1,4,0,20,39,0
55,2,9,0,8,4,4,0,38,39,0
43,4,9,0,3,2,4,1,40,39,0
23,4,4,4,5,4,3,1,36,26,0
29,4,9,4,1,4,4,1,35,26,0
22,4,11,4,8,2,4,0,40,26,0
22,4,10,4,12,1,4,1,42,39,0
25,4,9,2,4,0,4,1,84,39,1
29,4,10,4,7,3,4,1,45,39,0
25,7,10,4,14,1,2,1,40,39,0
33,1,9,4,4,1,4,0,40,39,0
33,4,13,4,10,1,4,1,40,39,1
31,4,16,4,10,1,4,0,28,39,0
30,2,14,2,10,0,4,1,45,39,1
55,4,13,2,12,0,4,1,40,39,0
36,4,8,4,4,1,4,1,50,39,0
47,0,9,6,0,4,4,0,40,39,0
28,4,13,4,12,1,4,1,40,39,1
42,4,14,2,10,0,4,1,40,39,1
51,4,12,0,4,4,4,1,55,11,0
62,2,13,0,10,1,2,0,40,39,0
65,5,10,2,12,0,4,1,35,39,1
23,4,13,2,10,0,4,1,40,39,0
60,0,9,2,0,0,4,1,32,39,0
47,4,4,2,3,0,2,1,60,39,1
50,5,9,0,4,4,4,0,40,39,0
70,0,13,2,0,0,4,1,6,39,0
32,6,13,2,3,0,4,1,40,39,0
37,1,10,2,7,0,4,1,40,39,0
31,4,9,4,3,4,4,1,40,39,1
76,4,6,6,12,4,2,0,12,39,0
54,4,13,0,12,1,2,0,60,39,0
32,1,13,2,10,0,4,1,40,39,1
31,4,10,4,1,1,4,0,52,39,0
31,1,13,0,11,1,4,1,50,39,1
65,6,15,0,10,1,4,1,40,39,0
30,4,9,2,7,0,4,1,60,21,1
63,0,9,2,0,0,4,1,40,39,0
21,4,10,4,10,3,4,0,10,39,0
40,1,14,2,13,0,1,1,40,30,1
26,7,10,4,3,1,4,0,40,39,0
18,4,7,4,8,3,4,0,8,39,0
34,2,9,2,8,0,4,1,50,39,0
66,2,10,0,8,2,4,0,40,0,1
44,6,10,4,5,3,4,1,60,39,0
30,4,12,4,13,1,4,0,40,39,0
36,6,13,4,3,3,4,1,40,39,0
31,4,10,2,10,0,4,1,50,39,1
22,4,10,4,12,1,4,1,20,39,0
28,0,4,0,0,3,4,1,84,39,0
23,4,9,4,12,3,1,1,40,39,0
49,4,14,2,4,0,4,1,50,39,1
39,6,13,5,3,3,4,1,35,39,0
67,0,13,2,0,0,4,1,60,39,1
19,4,10,4,6,3,4,1,16,39,0
30,4,12,2,4,0,4,1,50,39,1
25,4,10,4,3,2,1,0,40,1,0
24,4,9,4,14,3,1,1,30,0,0
46,4,9,2,7,0,4,1,40,39,0
37,4,14,2,10,0,4,1,45,39,0
41,1,9,2,8,0,4,1,40,39,0
40,6,10,2,10,0,4,1,20,39,0
44,4,9,0,1,4,4,0,40,39,0
32,4,9,2,7,0,4,1,40,39,0
58,4,9,2,6,0,2,1,20,39,1
48,4,9,2,7,0,4,1,48,39,0
34,4,13,2,4,0,4,1,40,39,0
29,4,11,4,1,3,2,0,40,39,0
46,5,13,2,12,0,4,1,50,39,1
36,2,9,4,14,1,1,1,40,39,0
59,2,13,4,1,1,4,1,38,39,0
29,4,8,2,14,0,4,1,40,26,0
50,0,14,4,0,1,4,1,40,39,0
25,4,9,2,7,0,4,1,40,39,0
27,4,12,4,8,1,1,0,35,30,0
48,4,9,2,5,0,4,1,70,39,0
51,1,16,4,10,1,4,0,70,39,1
36,4,9,0,14,1,4,1,45,39,1
42,2,7,0,12,4,4,1,50,33,1
49,7,13,2,1,0,4,1,40,39,1
33,4,10,4,13,3,4,1,20,39,0
40,4,13,0,12,1,4,1,60,39,1
26,4,13,4,10,1,4,0,40,39,0
69,0,9,0,0,1,4,0,40,39,1
59,4,9,2,7,0,4,1,30,22,0
30,4,9,4,1,3,4,0,40,39,0
31,2,12,2,1,5,4,0,35,39,0
30,4,13,2,4,0,4,1,50,39,1
27,4,13,4,4,1,4,0,40,39,0
20,0,10,4,0,3,4,0,16,39,0
56,4,12,0,1,4,4,0,40,39,0
24,4,9,2,7,0,4,1,40,39,0
47,4,13,0,12,4,4,0,50,39,0
51,4,13,4,10,1,2,1,35,39,0
34,4,9,2,3,0,4,1,45,39,0
47,4,9,0,8,4,2,1,9,39,0
47,4,10,2,1,0,4,1,44,39,1
20,4,10,4,1,4,1,0,40,40,0
34,5,9,2,3,0,4,1,54,0,1
31,4,7,0,8,1,4,0,40,39,0
42,4,11,0,8,4,4,0,32,39,0
52,4,3,3,3,2,4,1,40,26,0
56,4,9,6,1,1,4,0,40,39,0
53,4,9,2,3,0,4,1,40,39,1
26,4,10,2,12,0,4,1,50,39,1
81,4,10,0,1,1,4,0,20,39,0
28,0,6,4,0,4,2,0,40,39,0
57,1,10,0,10,1,4,1,48,39,1
34,4,9,4,1,1,4,0,40,39,0
31,0,6,2,0,0,4,1,40,39,0
24,4,11,4,13,4,2,0,40,39,0
20,4,9,4,8,4,4,1,40,39,0
68,1,10,0,1,2,2,0,40,39,0
60,4,9,5,12,1,4,0,32,39,0
37,1,10,2,3,0,4,1,40,39,0
25,4,4,4,6,4,4,1,40,39,0
36,1,9,2,1,0,4,1,40,39,0
45,4,12,2,3,0,4,1,40,39,0
34,4,10,2,4,0,4,1,60,39,1
31,4,13,5,4,1,4,0,70,39,0
47,6,13,2,5,0,4,1,60,39,0
60,6,9,2,3,0,4,1,42,39,1
75,4,13,2,4,0,4,1,24,39,0
43,2,10,2,11,0,4,1,40,39,0
18,4,9,4,6,3,4,1,40,39,0
25,4,13,4,13,1,1,0,40,30,0
20,4,9,4,1,3,4,0,40,39,0
32,4,9,4,12,1,4,0,50,39,0
57,5,13,2,4,0,4,1,20,39,0
